Rooms,Type,Price,Method,Regionname,Bathroom,Car,Landsize,Distance,Bedroom
3,t,842000,S,Northern Metropolitan,2,0,133,8.6,1
4,t,820000,PI,South-Eastern Metropolitan,1,1,613,25.5,2
3,t,505000,SP,Western Metropolitan,2,2,1388,14.6,3
4,h,620000,VB,Western Metropolitan,3,2,435,20.6,3
2,u,660000,VB,Southern Metropolitan,3,2,424,25.6,3
2,u,560000,PI,Southern Metropolitan,4,2,355,11.6,3
4,h,3000000,SP,Southern Metropolitan,2,2,1291,24.2,2
3,u,800000,PI,Southern Metropolitan,2,2,1053,20.1,2
2,h,1277000,S,Southern Metropolitan,3,3,2026,15.4,1
3,h,1255000,S,Northern Metropolitan,2,3,793,16.6,1
3,h,862000,S,Northern Metropolitan,2,2,931,19.3,2
3,h,1172000,S,Northern Metropolitan,1,0,697,17.8,3
2,u,400000,VB,Northern Metropolitan,2,1,146,14.3,4
3,u,820000,S,Northern Metropolitan,2,2,330,22.1,4
2,t,632500,S,Northern Metropolitan,1,1,0,10.1,3
3,h,760000,SP,Northern Metropolitan,2,4,404,20.2,3
3,h,700000,PI,Northern Metropolitan,2,2,813,21.9,2
2,u,542500,S,Northern Metropolitan,2,1,626,16.0,2
3,h,810000,S,Northern Metropolitan,2,2,0,20.5,2
3,h,720000,PI,Northern Metropolitan,1,1,164,19.4,1
2,h,900000,VB,Northern Metropolitan,1,1,0,24.3,5
2,u,876000,S,Northern Metropolitan,2,2,255,22.9,3
3,h,847500,S,Eastern Metropolitan,2,2,640,19.8,4
2,h,635000,S,Eastern Metropolitan,1,1,0,19.9,1
3,h,987800,S,Eastern Metropolitan,2,2,0,17.8,6
2,u,735000,S,Eastern Metropolitan,2,3,668,17.6,2
4,h,815000,S,Western Metropolitan,3,5,434,15.2,1
3,h,1525000,VB,Eastern Metropolitan,2,2,0,12.7,3
3,h,1160000,S,Eastern Metropolitan,1,1,0,16.3,1
6,h,1055000,SA,South-Eastern Metropolitan,3,2,912,17.4,2
3,h,465000,S,Northern Metropolitan,2,1,287,23.5,3
3,t,1330000,VB,Southern Metropolitan,1,1,310,20.3,3
3,h,1476000,S,Western Metropolitan,3,2,384,27.9,4
2,h,910000,PI,Southern Metropolitan,1,2,328,21.2,2
2,h,1325000,S,Southern Metropolitan,2,2,597,21.5,1
2,h,1370000,PI,Southern Metropolitan,2,3,477,20.2,2
2,h,1300000,VB,Southern Metropolitan,1,1,443,21.8,2
5,h,3776000,S,Southern Metropolitan,1,1,571,16.7,4
4,h,662000,S,Northern Metropolitan,1,1,206,16.2,4
4,h,735000,S,Northern Metropolitan,2,2,315,25.5,4
4,h,755555,SP,Northern Metropolitan,2,1,431,15.2,2
2,h,1280000,S,Southern Metropolitan,2,2,447,30.9,1
3,h,2500000,VB,Southern Metropolitan,2,2,214,16.6,1
2,u,1305000,S,Southern Metropolitan,1,1,0,18.8,4
2,u,600000,S,Southern Metropolitan,4,2,636,27.2,2
3,h,778000,SP,South-Eastern Metropolitan,2,1,0,24.4,4
3,h,620000,S,Western Metropolitan,1,3,477,19.1,1
3,h,791000,S,Eastern Metropolitan,2,1,0,16.8,4
2,u,875000,S,Southern Metropolitan,1,2,603,25.7,4
2,u,460500,S,Southern Metropolitan,2,0,408,21.9,4
3,u,1025000,PI,Southern Metropolitan,1,1,449,13.4,2
3,h,1200000,S,Western Metropolitan,1,1,395,13.5,2
4,h,526000,SP,Western Metropolitan,1,0,225,14.2,2
4,h,515000,S,Western Metropolitan,1,1,301,18.0,2
3,h,780000,SP,Western Metropolitan,2,1,253,22.6,4
3,h,605000,S,Western Metropolitan,1,3,539,21.7,5
4,h,525000,S,Western Metropolitan,1,1,331,17.6,5
4,h,670000,PI,Western Metropolitan,2,2,249,16.8,2
3,h,705000,PI,Western Metropolitan,1,1,1981,20.3,2
4,t,1405000,S,Southern Metropolitan,1,1,0,20.8,3
2,u,735000,S,Southern Metropolitan,2,2,478,15.1,3
4,h,1750000,VB,Southern Metropolitan,1,1,549,19.6,2
4,h,780000,S,Western Metropolitan,1,1,228,12.8,3
3,t,610000,SP,Western Metropolitan,1,1,0,20.1,3
3,h,675000,S,Western Metropolitan,1,0,307,19.1,2
2,t,480500,SP,Western Metropolitan,3,2,646,12.5,4
3,h,831000,S,Western Metropolitan,2,1,213,30.4,2
4,t,900000,PI,Eastern Metropolitan,2,2,394,23.1,2
3,u,480500,S,Eastern Metropolitan,3,2,475,22.7,2
3,h,1055000,S,Eastern Metropolitan,1,1,274,15.4,3
3,h,1010000,SP,Eastern Metropolitan,1,1,305,21.3,3
3,h,710000,SP,Northern Metropolitan,2,1,435,18.4,2
4,h,820000,PI,Western Metropolitan,1,0,0,18.2,2
3,h,630000,PI,Western Metropolitan,2,2,207,19.5,2
4,h,1315000,S,Eastern Metropolitan,1,1,0,17.2,2
3,h,899000,S,Eastern Metropolitan,1,3,633,17.3,2
4,h,1075000,S,Eastern Metropolitan,2,2,313,27.0,2
3,h,838000,S,Northern Metropolitan,1,1,0,17.0,4
4,h,840000,VB,Northern Metropolitan,2,4,809,28.7,1
3,h,491000,S,Western Metropolitan,1,1,526,19.2,2
4,h,620000,S,Western Metropolitan,2,1,310,20.7,3
3,h,630000,S,Western Metropolitan,1,1,0,16.1,2
3,h,490000,SP,Western Metropolitan,2,1,67,28.0,2
3,h,420000,PI,Western Metropolitan,2,2,156,19.9,1
3,h,526000,S,Western Metropolitan,1,0,133,22.0,3
4,h,1507000,S,Western Metropolitan,1,1,1271,23.3,3
3,h,960000,S,Western Metropolitan,2,1,184,15.1,2
2,t,620000,PI,Western Metropolitan,1,1,0,21.2,2
3,u,750000,SP,Northern Metropolitan,1,1,0,15.2,3
3,h,720000,SP,Northern Metropolitan,1,1,166,16.8,3
4,h,770000,PI,Northern Metropolitan,2,2,441,15.6,1
3,h,475000,SP,Northern Metropolitan,2,1,271,21.4,2
4,h,1995000,SP,Western Metropolitan,1,2,435,23.5,3
3,h,1390000,PI,Western Metropolitan,1,2,739,25.2,2
2,u,530000,SP,Western Metropolitan,2,2,222,20.0,3
4,h,605000,S,Northern Metropolitan,2,1,159,20.4,1
3,h,908500,S,Northern Metropolitan,1,1,0,18.1,2
3,h,1310000,SP,Western Metropolitan,1,2,217,11.7,4
7,h,1260000,S,Western Metropolitan,1,1,0,16.6,2
3,h,680000,PI,Western Metropolitan,3,1,325,14.2,2
2,u,750000,VB,Northern Metropolitan,1,1,207,10.3,3
4,h,1630000,PI,Western Metropolitan,1,2,502,21.3,2
3,h,970000,S,Western Metropolitan,1,1,339,20.8,2
4,h,790000,VB,Western Metropolitan,1,1,219,27.1,2
3,h,1025000,S,Western Metropolitan,2,2,595,20.6,3
3,h,1950000,S,Southern Metropolitan,3,1,428,12.9,2
2,u,530000,SP,Western Metropolitan,1,3,834,11.5,3
4,u,1160000,S,Western Metropolitan,2,2,573,20.1,2
3,h,925000,SP,Western Metropolitan,1,1,106,22.1,4
3,h,850000,S,Western Metropolitan,3,2,443,21.6,1
3,h,718000,S,Western Metropolitan,2,2,784,17.1,1
5,h,800000,SP,Western Metropolitan,2,2,609,20.3,2
2,h,595000,PI,Western Metropolitan,2,2,653,10.7,5
2,t,530000,VB,Western Metropolitan,1,4,690,18.9,5
5,h,1320000,PI,Western Metropolitan,1,3,649,17.6,3
4,t,805000,SP,Western Metropolitan,3,2,331,20.3,1
3,h,1183000,S,Southern Metropolitan,2,1,318,23.7,2
4,t,1350000,PI,Southern Metropolitan,2,1,164,14.7,2
3,h,830000,SP,South-Eastern Metropolitan,1,2,313,15.4,2
3,h,815000,PI,Western Metropolitan,3,4,581,19.2,1
3,h,727500,S,Western Metropolitan,1,1,1202,14.6,2
5,h,4600000,VB,Southern Metropolitan,1,1,603,13.5,2
2,h,1710000,S,Southern Metropolitan,2,1,534,22.1,3
4,h,1700000,PI,Southern Metropolitan,2,1,720,17.5,2
5,h,2475000,PI,Southern Metropolitan,2,2,587,17.6,2
3,t,1270000,VB,Southern Metropolitan,2,2,1953,16.2,3
2,u,555500,S,Southern Metropolitan,3,2,272,19.0,3
3,u,1451000,PI,Southern Metropolitan,2,2,312,20.5,4
4,h,1420000,SA,Southern Metropolitan,2,2,807,24.3,2
5,t,950000,PI,Southern Metropolitan,2,3,558,20.4,3
4,h,1960000,S,Southern Metropolitan,3,2,743,25.4,2
3,h,910000,S,Eastern Metropolitan,2,1,603,19.3,2
3,h,862000,S,Eastern Metropolitan,1,1,83,12.6,4
5,h,822000,PI,Eastern Metropolitan,1,2,180,19.2,3
2,u,652000,S,Eastern Metropolitan,1,1,593,17.8,3
3,h,720000,VB,Eastern Metropolitan,1,2,601,20.1,2
4,t,1389000,S,Southern Metropolitan,1,2,592,19.9,2
3,h,1220000,PI,Southern Metropolitan,2,2,472,12.4,3
2,u,663000,S,Southern Metropolitan,1,1,698,19.0,3
4,t,1320500,S,Southern Metropolitan,2,1,1660,17.5,3
4,t,1280000,S,Southern Metropolitan,1,2,756,21.1,2
3,h,1100000,PI,Southern Metropolitan,1,1,209,20.0,3
4,h,1420000,S,Southern Metropolitan,1,1,653,19.2,3
3,h,1182000,S,Southern Metropolitan,2,2,588,14.8,3
4,h,1420000,S,Southern Metropolitan,1,2,538,21.7,3
3,h,490000,S,Eastern Victoria,2,1,0,16.9,3
5,h,960000,SP,Eastern Victoria,1,2,416,22.6,3
5,h,1758000,S,Eastern Metropolitan,2,2,220,15.3,2
5,h,2250000,VB,Eastern Metropolitan,2,2,301,10.7,3
5,h,1570000,S,Eastern Metropolitan,1,2,281,22.9,4
4,h,1300000,S,Eastern Metropolitan,2,2,194,15.5,2
3,h,950000,PI,Eastern Metropolitan,1,1,244,16.5,2
3,t,600000,VB,Western Metropolitan,1,2,329,22.5,2
3,h,825000,S,Eastern Metropolitan,2,2,296,21.2,8
4,h,5500000,S,Southern Metropolitan,2,1,178,25.4,2
3,h,2350000,VB,Southern Metropolitan,3,2,233,12.7,5
3,h,1900000,PI,Southern Metropolitan,2,1,350,16.9,3
4,h,3100000,VB,Southern Metropolitan,2,2,345,24.1,3
2,h,1262000,S,Southern Metropolitan,1,1,0,16.4,2
3,h,1880000,S,Southern Metropolitan,1,3,757,21.9,3
2,h,950000,VB,Southern Metropolitan,1,4,529,13.1,2
3,t,750000,S,Western Metropolitan,2,0,311,22.1,8
2,u,757000,SP,Northern Metropolitan,1,1,185,16.3,3
3,h,1010000,S,Northern Metropolitan,1,1,402,21.9,4
1,u,340000,SP,Northern Metropolitan,3,2,217,12.3,3
3,h,1150000,VB,Northern Metropolitan,1,1,307,11.3,2
2,h,970000,S,Northern Metropolitan,2,1,343,15.0,2
2,t,978000,S,Northern Metropolitan,2,1,0,18.3,3
2,h,970000,S,Northern Metropolitan,1,0,357,23.2,2
4,h,1665000,SP,Northern Metropolitan,1,4,600,19.8,3
3,h,1255000,S,Northern Metropolitan,1,1,0,18.2,3
3,t,700000,VB,Northern Metropolitan,2,1,224,18.6,2
3,h,1182000,S,Eastern Metropolitan,1,1,390,15.2,3
2,u,440000,PI,Northern Metropolitan,1,3,647,19.5,2
5,h,1470000,S,Northern Metropolitan,1,3,574,16.7,2
4,h,1225000,S,Northern Metropolitan,2,2,281,20.3,3
4,h,870000,S,Northern Metropolitan,3,1,425,20.8,2
4,h,1607500,S,Southern Metropolitan,1,2,470,12.3,2
2,u,758000,SP,Southern Metropolitan,2,2,284,20.3,2
3,h,679000,S,Western Metropolitan,1,2,200,22.2,2
3,h,1827000,S,Southern Metropolitan,1,2,268,17.2,3
3,h,1855000,S,Southern Metropolitan,2,1,213,16.5,4
3,h,1950000,S,Southern Metropolitan,1,2,451,20.5,3
2,u,837000,S,Southern Metropolitan,1,2,453,17.7,2
4,h,3825000,S,Northern Metropolitan,2,1,458,24.3,3
2,u,567000,S,Northern Metropolitan,2,0,389,22.1,2
4,h,1391000,S,Northern Metropolitan,2,2,299,21.5,3
3,h,1580000,S,Northern Metropolitan,1,0,301,15.8,2
2,u,711000,S,Southern Metropolitan,1,2,480,23.1,3
1,u,331000,SP,Southern Metropolitan,1,1,0,24.3,3
2,h,1100000,S,Southern Metropolitan,2,2,575,17.4,4
3,u,743000,S,South-Eastern Metropolitan,1,2,767,23.2,3
4,t,1675000,S,Southern Metropolitan,2,2,774,11.2,1
3,h,1120000,S,Southern Metropolitan,1,1,343,26.5,2
3,u,780000,SP,Southern Metropolitan,1,2,771,22.9,3
2,u,620000,S,South-Eastern Metropolitan,2,2,224,12.3,3
3,h,800000,PI,Southern Metropolitan,2,0,288,22.5,2
3,h,950000,VB,Southern Metropolitan,2,2,348,19.4,2
3,t,810000,S,Southern Metropolitan,1,1,557,17.5,3
2,t,955000,S,Southern Metropolitan,1,1,149,17.6,2
3,h,888000,S,Southern Metropolitan,2,3,363,12.8,3
3,u,730000,SP,South-Eastern Metropolitan,1,2,322,15.2,3
3,h,799000,S,South-Eastern Metropolitan,1,1,229,17.9,3
3,h,766000,S,South-Eastern Metropolitan,3,2,221,19.2,3
3,t,962000,S,South-Eastern Metropolitan,1,1,144,16.7,3
3,h,1300000,VB,Northern Metropolitan,1,1,450,16.9,2
2,h,1010000,S,Northern Metropolitan,2,2,753,24.0,3
2,h,710000,PI,Northern Metropolitan,1,0,297,15.7,2
3,h,946000,SP,Northern Metropolitan,1,2,403,13.4,1
3,t,795000,S,Northern Metropolitan,1,0,168,18.9,2
2,u,587000,S,Northern Metropolitan,1,3,506,9.3,2
4,h,965000,S,Northern Metropolitan,2,1,293,23.0,2
3,h,1100000,PI,Northern Metropolitan,2,4,1017,18.6,2
2,h,730000,VB,Northern Metropolitan,3,3,278,18.2,4
3,h,950000,S,Northern Metropolitan,1,5,571,22.1,3
3,h,800000,VB,Northern Metropolitan,2,3,493,19.0,2
2,h,1079500,SP,Northern Metropolitan,2,2,753,17.0,2
3,h,550000,SP,Northern Metropolitan,1,2,493,28.4,3
3,h,479250,S,Northern Metropolitan,2,3,539,9.8,2
2,t,380000,S,Northern Metropolitan,1,1,315,23.4,2
4,h,630000,S,Northern Metropolitan,2,1,487,16.4,3
5,h,688000,S,Northern Metropolitan,1,0,129,19.3,4
3,h,590500,S,Northern Metropolitan,1,2,255,19.7,2
3,h,567000,S,Northern Metropolitan,2,2,360,21.5,3
4,h,716000,S,Northern Metropolitan,3,2,303,14.2,3
3,h,480000,S,Northern Metropolitan,2,2,274,24.9,3
3,u,720000,SP,Eastern Metropolitan,1,2,650,11.3,3
4,t,600000,VB,Eastern Metropolitan,2,2,650,20.3,2
4,h,820000,S,Eastern Metropolitan,2,1,0,25.1,1
3,h,720000,S,Eastern Metropolitan,1,1,0,19.2,2
3,h,655200,S,Eastern Metropolitan,2,1,313,18.0,4
4,h,3680000,SP,Southern Metropolitan,1,1,237,30.0,2
3,h,580000,S,Western Metropolitan,1,1,142,16.1,2
3,h,580000,PI,Western Metropolitan,2,1,0,12.4,3
4,h,600000,PI,Western Metropolitan,1,1,710,22.8,2
4,h,912000,S,Western Metropolitan,2,1,320,25.5,3
3,h,588000,S,Northern Victoria,2,1,268,23.1,3
2,u,680000,S,South-Eastern Metropolitan,2,1,317,24.1,3
4,h,839000,S,South-Eastern Metropolitan,1,2,603,16.0,2
3,h,952000,S,South-Eastern Metropolitan,1,1,822,8.2,3
3,h,850000,PI,Eastern Metropolitan,3,1,321,21.3,4
3,h,1150000,PI,Eastern Metropolitan,1,2,620,19.7,2
3,u,750000,VB,Eastern Metropolitan,2,2,374,29.8,2
3,h,868000,S,Eastern Metropolitan,3,2,641,23.9,3
4,h,1420000,S,Eastern Metropolitan,3,2,539,19.9,3
4,h,740000,S,Northern Victoria,1,2,653,32.2,2
3,h,470000,S,Northern Victoria,2,2,403,18.5,3
3,h,558000,S,Northern Victoria,1,1,202,18.5,3
3,u,930000,VB,Southern Metropolitan,1,2,650,23.6,3
1,u,411000,SP,Southern Metropolitan,1,1,643,18.1,2
3,u,1800000,SP,Southern Metropolitan,1,1,655,15.6,4
3,h,656000,S,South-Eastern Metropolitan,3,3,0,22.5,4
4,h,735000,S,Northern Metropolitan,2,3,653,24.1,2
2,h,432000,S,Northern Metropolitan,1,1,256,14.1,4
4,h,611000,SP,Northern Metropolitan,3,2,424,17.4,2
3,h,610000,S,Northern Metropolitan,1,1,643,19.4,2
3,h,571550,SP,Northern Metropolitan,2,4,1111,23.1,3
3,h,658000,S,Northern Metropolitan,1,1,269,21.4,1
3,t,800000,VB,Western Metropolitan,1,1,645,25.5,3
2,u,768000,S,Western Metropolitan,2,2,203,21.6,2
5,h,2200000,S,Western Metropolitan,1,1,0,22.9,4
2,u,480000,PI,Western Metropolitan,1,1,0,22.3,2
2,u,695000,S,Western Metropolitan,1,1,0,17.7,2
2,u,365000,SP,Western Metropolitan,1,1,0,19.2,2
2,u,512500,SP,Northern Metropolitan,1,0,83,16.4,3
4,h,1300000,VB,Northern Metropolitan,2,1,88,26.0,4
3,h,767500,SP,Northern Metropolitan,1,1,215,15.2,3
3,h,616000,SP,Northern Metropolitan,1,1,0,17.4,3
2,u,412000,S,Northern Metropolitan,1,1,0,18.8,3
3,h,482000,S,Northern Metropolitan,1,1,102,19.8,2
3,h,783000,SP,Northern Metropolitan,1,1,0,19.5,2
3,h,755000,S,Eastern Metropolitan,1,1,1045,11.4,2
2,h,1930000,SP,Northern Metropolitan,1,2,0,21.7,1
2,h,950000,S,Northern Metropolitan,1,1,0,21.5,4
1,u,640000,S,Northern Metropolitan,1,1,0,17.3,4
2,u,655000,SP,Northern Metropolitan,3,0,169,16.1,4
3,h,1325000,S,Northern Metropolitan,1,1,0,17.1,3
2,h,1380000,PI,Northern Metropolitan,2,1,0,23.7,2
2,u,650000,SP,Northern Metropolitan,2,1,246,18.0,4
2,t,785000,S,Northern Metropolitan,2,2,156,22.9,3
3,u,517000,SP,Western Metropolitan,2,1,0,21.9,5
6,h,1527000,S,Western Metropolitan,1,1,0,22.7,0
3,t,760000,S,Western Metropolitan,2,1,0,16.5,3
4,h,814250,S,South-Eastern Metropolitan,2,2,67,23.6,3
5,h,840000,SP,South-Eastern Metropolitan,1,1,1588,19.8,2
3,t,569000,S,South-Eastern Metropolitan,2,0,118,15.9,2
3,h,538000,SA,South-Eastern Metropolitan,1,0,0,17.1,2
4,h,560000,S,South-Eastern Metropolitan,1,1,0,18.6,4
3,h,636000,S,South-Eastern Metropolitan,1,2,0,13.2,3
3,h,672500,S,South-Eastern Metropolitan,1,1,0,21.0,3
2,h,574000,S,South-Eastern Metropolitan,1,0,232,19.6,3
4,h,1036000,S,South-Eastern Metropolitan,1,1,0,17.8,4
3,h,1250000,VB,South-Eastern Metropolitan,2,1,0,18.4,2
3,t,605000,S,South-Eastern Metropolitan,2,1,159,19.8,3
4,h,1150000,VB,South-Eastern Metropolitan,2,0,109,18.3,2
3,h,1200000,S,South-Eastern Metropolitan,1,0,161,15.5,3
3,h,760000,S,South-Eastern Metropolitan,1,2,0,24.4,3
3,h,616000,S,Northern Victoria,1,1,0,24.9,2
3,h,620000,S,Western Metropolitan,1,1,0,13.0,2
3,h,730000,SP,Western Metropolitan,2,1,146,23.9,1
2,u,670000,S,Southern Metropolitan,1,1,0,23.5,3
6,h,2245000,S,Southern Metropolitan,1,0,176,25.3,2
4,h,1735000,S,Southern Metropolitan,1,1,2300,24.3,3
6,h,2350000,PI,Eastern Metropolitan,1,1,649,14.0,3
3,t,765000,SP,Northern Metropolitan,2,1,61,22.8,3
2,t,530000,S,Northern Metropolitan,1,1,0,22.8,2
2,h,637000,S,Northern Metropolitan,2,1,0,24.5,2
2,h,628000,S,Northern Metropolitan,2,1,64,12.7,4
2,h,1245000,S,Northern Metropolitan,1,1,111,18.9,3
3,h,885000,S,Northern Metropolitan,1,1,160,22.3,3
3,u,635000,S,Northern Metropolitan,1,1,0,13.4,2
4,h,801000,SP,Northern Metropolitan,1,1,0,23.4,2
3,t,554000,S,Northern Metropolitan,1,1,245,22.7,3
2,h,900000,S,Northern Metropolitan,1,1,215,18.3,2
3,h,790000,S,Western Metropolitan,2,2,286,11.1,3
3,t,700000,VB,Western Metropolitan,2,1,0,18.0,4
4,h,1260000,PI,Western Metropolitan,2,1,464,17.9,3
3,h,1002000,S,Northern Metropolitan,2,2,460,16.0,1
3,h,759000,S,Northern Metropolitan,1,1,186,18.8,3
3,h,835000,S,Northern Metropolitan,1,1,0,17.5,2
3,t,920000,S,Northern Metropolitan,2,1,267,13.5,5
3,h,876000,S,Northern Metropolitan,1,0,140,14.9,2
4,h,1215000,S,Northern Metropolitan,2,4,613,19.2,4
3,h,760000,S,Northern Metropolitan,1,2,0,23.7,2
3,h,838000,S,Northern Metropolitan,1,3,520,15.9,3
3,t,635000,S,Northern Metropolitan,1,1,247,12.8,3
4,h,750000,VB,Northern Metropolitan,1,1,484,20.0,3
3,h,671000,S,Northern Metropolitan,2,0,356,18.8,2
3,h,660000,S,Northern Metropolitan,2,2,772,21.9,3
4,h,679000,S,Northern Metropolitan,1,1,455,22.1,5
3,h,911000,S,Northern Metropolitan,1,1,1882,23.9,3
3,h,772500,S,Northern Metropolitan,1,1,4640,20.1,2
3,t,2440000,SP,Southern Metropolitan,1,1,213,15.0,3
2,u,850000,S,Southern Metropolitan,2,2,55,17.1,4
3,h,1006000,S,Southern Metropolitan,1,0,210,12.8,2
3,t,1100000,S,Southern Metropolitan,2,1,538,21.4,3
4,h,1330000,SP,Southern Metropolitan,2,1,415,18.0,3
3,t,1400000,PI,Southern Metropolitan,1,3,607,18.1,3
2,u,822500,S,Southern Metropolitan,1,1,191,24.5,3
2,u,660000,S,Southern Metropolitan,1,3,472,24.6,2
2,u,525000,S,Southern Metropolitan,1,2,608,17.6,3
2,u,658000,S,Southern Metropolitan,1,1,314,27.9,2
2,u,985000,VB,Southern Metropolitan,2,1,259,23.3,4
2,u,590000,SP,Southern Metropolitan,1,1,0,15.4,3
3,h,1051000,S,Eastern Metropolitan,1,2,347,27.2,2
3,t,760000,SP,Eastern Metropolitan,1,2,0,15.4,3
4,h,920000,VB,Eastern Metropolitan,1,1,136,8.4,2
2,h,640000,VB,Eastern Metropolitan,1,2,497,18.9,4
2,u,471000,SP,Eastern Metropolitan,1,2,0,15.2,1
4,h,666000,S,Western Metropolitan,1,0,0,18.6,4
5,h,700000,S,Western Metropolitan,1,0,367,22.6,4
4,h,855000,PI,Western Metropolitan,1,2,0,28.3,3
4,h,1405000,S,Western Metropolitan,2,1,379,16.6,3
3,h,505000,S,Western Metropolitan,1,2,238,22.2,4
3,h,586000,S,Western Metropolitan,2,2,442,28.5,3
3,h,525000,S,Western Metropolitan,1,2,532,16.8,4
3,h,580000,SP,Western Metropolitan,1,2,229,27.8,3
4,h,1095000,SP,Eastern Metropolitan,2,0,137,23.8,5
3,u,1220000,S,Eastern Metropolitan,3,1,55,20.2,3
2,h,1432000,S,Eastern Metropolitan,1,1,445,16.9,4
3,h,455000,SP,Northern Metropolitan,1,2,184,15.8,2
3,h,670000,S,Western Metropolitan,2,2,286,23.4,3
3,h,635000,S,Western Metropolitan,2,1,573,17.1,3
4,h,685000,S,Western Metropolitan,1,2,610,22.8,1
6,h,1130000,S,Western Metropolitan,1,1,0,23.6,5
2,h,580000,S,Western Metropolitan,3,2,777,20.6,4
4,h,975000,S,Western Metropolitan,1,0,0,29.8,5
2,h,740000,S,Western Metropolitan,1,1,225,18.1,4
3,t,780000,VB,Western Metropolitan,1,1,269,20.4,3
5,h,550000,PI,Western Metropolitan,3,3,490,15.9,4
2,u,520000,SP,Northern Metropolitan,1,0,229,23.3,3
3,h,1760000,VB,Southern Metropolitan,2,0,351,17.9,3
1,u,505000,S,Southern Metropolitan,1,0,158,19.0,4
5,h,2300000,VB,Southern Metropolitan,2,2,692,16.4,3
3,h,1702000,SP,Southern Metropolitan,2,1,0,18.6,3
3,h,1150000,S,Southern Metropolitan,1,1,522,20.4,3
3,h,715000,SP,South-Eastern Metropolitan,1,1,190,17.1,4
3,h,770000,S,South-Eastern Metropolitan,1,1,354,24.6,4
2,h,830000,S,Eastern Metropolitan,3,1,448,18.9,4
4,h,665000,S,Western Metropolitan,1,2,401,23.8,3
5,h,675000,S,Western Metropolitan,2,2,608,16.5,3
3,u,702500,S,Northern Metropolitan,1,2,150,10.8,3
3,h,1210000,PI,Western Metropolitan,2,1,278,25.6,3
3,h,1250000,S,Western Metropolitan,1,1,0,17.7,3
4,h,439000,S,Northern Victoria,1,0,0,23.9,3
3,h,381000,S,Northern Victoria,1,2,314,20.9,3
3,h,640000,S,Northern Metropolitan,1,1,120,19.1,4
4,h,600000,S,Northern Metropolitan,1,1,351,20.1,3
3,h,665000,S,Northern Metropolitan,2,1,152,21.4,3
4,h,570000,S,Eastern Victoria,1,2,899,21.9,3
3,h,510000,S,Eastern Victoria,2,2,634,17.2,3
4,t,1160000,S,Eastern Metropolitan,1,1,0,16.3,4
3,u,471000,S,Northern Metropolitan,1,2,185,21.3,3
2,u,690000,SP,Northern Metropolitan,1,1,407,22.8,3
3,h,695000,S,Northern Metropolitan,1,1,302,11.5,3
2,u,420000,S,Western Metropolitan,1,0,304,25.1,3
3,h,895000,S,Western Metropolitan,2,1,165,14.2,3
3,t,670000,PI,Western Metropolitan,1,0,279,17.6,3
3,h,825000,S,Western Metropolitan,1,2,243,15.6,3
2,u,2100000,VB,Southern Metropolitan,1,1,0,21.8,3
4,h,3100000,VB,Southern Metropolitan,2,2,403,19.7,3
2,u,530000,VB,Southern Metropolitan,1,2,274,7.3,3
4,h,2830000,S,Southern Metropolitan,1,1,282,22.5,3
1,u,112000,S,Southern Metropolitan,2,0,279,24.9,4
2,h,1250000,PI,Western Metropolitan,1,2,306,19.5,4
2,t,540000,VB,Western Metropolitan,1,1,0,18.3,4
3,t,625000,PI,Western Metropolitan,1,2,307,22.9,3
3,t,1350000,VB,Southern Metropolitan,2,1,569,21.0,3
4,h,1820000,S,Southern Metropolitan,1,1,178,18.3,3
4,h,1730000,S,Southern Metropolitan,4,3,569,23.8,3
2,u,750000,SP,Northern Metropolitan,1,1,129,19.5,3
2,u,1000000,SP,Northern Metropolitan,1,1,654,26.9,2
3,u,1825000,SP,Northern Metropolitan,1,1,440,19.4,4
3,h,400000,VB,Western Victoria,1,0,196,17.2,3
2,u,290000,SP,Western Victoria,1,1,0,19.6,3
3,h,400000,VB,Northern Victoria,2,2,195,18.5,2
3,t,920000,S,South-Eastern Metropolitan,2,1,355,21.9,3
6,h,1650000,SP,South-Eastern Metropolitan,1,1,251,15.9,4
4,h,598000,S,Northern Metropolitan,1,2,301,19.8,3
4,h,900000,SP,Northern Metropolitan,3,1,450,23.7,2
3,t,482500,S,Northern Metropolitan,2,1,338,18.0,3
3,h,580058,SP,Northern Metropolitan,2,2,320,26.6,4
4,h,745500,SP,Northern Metropolitan,1,2,501,16.0,3
4,h,662000,PI,Northern Metropolitan,1,1,0,17.3,2
3,h,595000,S,Northern Metropolitan,1,1,465,24.8,4
5,h,1500000,S,Northern Metropolitan,1,1,247,14.2,3
3,h,700000,S,Northern Metropolitan,3,2,344,25.0,3
3,h,637500,S,Northern Metropolitan,2,1,537,14.7,4
4,h,751000,S,Northern Metropolitan,1,1,348,15.4,5
3,h,699000,S,Northern Metropolitan,2,1,175,14.6,3
2,u,485000,SP,Northern Metropolitan,1,1,247,23.5,3
3,u,410000,SP,Northern Metropolitan,1,1,193,18.2,3
3,h,551500,SP,Northern Metropolitan,1,1,0,19.7,3
4,h,700500,S,Northern Metropolitan,1,1,471,14.1,4
3,h,622000,PI,Northern Metropolitan,1,2,582,9.6,5
4,h,740000,S,Northern Metropolitan,1,1,297,11.5,4
3,h,1020000,S,Eastern Metropolitan,1,1,0,22.3,4
2,h,732500,SP,Eastern Metropolitan,3,2,187,16.9,3
